AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DWDP,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
2.24341E+11,53875016800,53586331040,41781474240,1.54478E+11,1.62182E+11,69492822450,35179270320,2.02407E+11,84665277100,59283903420,1.69689E+11,1.32429E+11,1.79212E+11,1.81079E+11,1.26713E+11,74231824680,59630754240,1.11331E+11,2.6899E+11,29745520700,1.35542E+11,1.82554E+11,26379398760,35164738490,69004347660,44042021850,84007200000,2.034E+11,3.20199E+11
2.24042E+11,54663431680,53715016960,41850193770,1.54993E+11,1.63351E+11,70152257550,35444209160,2.02086E+11,86045631960,59554838140,1.71767E+11,1.32872E+11,1.81996E+11,1.80443E+11,1.27519E+11,75188891520,59730423600,1.11924E+11,2.72226E+11,29907761800,1.35461E+11,1.83628E+11,26910629460,35736894990,69069896640,43699446720,84433200000,2.04452E+11,3.21613E+11
2.21793E+11,55189041600,54055656160,42402487500,1.55623E+11,1.64817E+11,70869878100,34971926880,2.02727E+11,84285942940,59571771560,1.66003E+11,1.33536E+11,1.81886E+11,1.82391E+11,1.2556E+11,75640541040,60705759480,1.12422E+11,2.75042E+11,30216415600,1.35219E+11,1.83541E+11,26900510780,35450816740,69481918800,44135878050,84518400000,2.04513E+11,3.25101E+11
2.35059E+11,54938182320,56137340160,42559533750,1.55966E+11,1.64556E+11,70908668400,34914331480,2.03047E+11,83732747290,59724172340,1.65107E+11,1.31765E+11,1.80232E+11,1.80284E+11,1.24915E+11,75662048160,61011886800,1.08307E+11,2.74796E+11,30358871200,1.33928E+11,1.84819E+11,26713315200,34626911380,72038329020,43704139530,83950400000,2.04326E+11,3.24865E+11
2.42471E+11,55869945360,57375606830,42408769350,1.56424E+11,1.6311E+11,71335361700,34879774240,2.02193E+11,83795969650,60486176240,1.65286E+11,1.32817E+11,1.78551E+11,1.77859E+11,1.25191E+11,76382536680,61261060200,1.05283E+11,2.75305E+11,30956393300,1.3296E+11,1.84703E+11,27214189860,34855773980,71570122020,44647394340,83155200000,2.04401E+11,3.23168E+11
2.46439E+11,57398992400,57026449810,43206564300,1.57283E+11,1.66063E+11,71354756850,35893453280,2.03473E+11,82926662200,61620715380,1.66387E+11,1.33093E+11,1.79267E+11,1.78654E+11,1.242E+11,76511579400,61638379920,1.10552E+11,2.71328E+11,30825809000,1.3643E+11,1.84558E+11,27006756920,35416487350,71607578580,45327851790,82124350000,2.04551E+11,3.26374E+11
2.45228E+11,56473720000,56426810580,45009455250,1.57856E+11,1.65902E+11,71839635600,36089277640,2.05928E+11,80097461590,61790049580,1.67334E+11,1.31875E+11,1.78495E+11,1.7448E+11,1.23854E+11,76371783120,62250634560,1.09118E+11,2.72643E+11,30873294200,1.35703E+11,1.8572E+11,25718000880,34157743050,71287312000,45050976000,81813380000,2.02713E+11,3.26609E+11
2.3844E+11,54856420000,55015001760,43049518050,1.54649E+11,1.61161E+11,70443184800,34637873560,1.99526E+11,80629583120,59758039180,1.6489E+11,1.29273E+11,1.77172E+11,1.68597E+11,1.21872E+11,75844858680,62627954280,1.07497E+11,2.70321E+11,30366785400,1.32799E+11,1.83309E+11,25029479670,34100527400,69346505600,43619668950,81276250000,2.02713E+11,3.21801E+11
2.3804E+11,55203840000,54931507690,43325919450,1.5481E+11,1.61945E+11,70384999350,36665231640,2.02193E+11,82721189530,59588704980,1.66833E+11,1.28775E+11,1.7811E+11,1.72771E+11,1.23001E+11,75640541040,62921120320,1.07746E+11,2.7089E+11,30248072400,1.33364E+11,1.83483E+11,25321729680,34832887720,69663752800,43929394410,82322240000,2.011E+11,3.26138E+11
2.44446E+11,57024800000,56009340230,44444088750,1.57627E+11,1.65299E+11,72188748300,36653712560,2.07955E+11,84422924720,60215241520,1.67295E+11,1.30048E+11,1.79185E+11,1.74918E+11,1.23877E+11,76909461120,63698364440,1.09897E+11,2.71705E+11,30695224700,1.36026E+11,1.80666E+11,25470331380,35816996900,70932741600,43558662420,82597109040,2.01437E+11,3.2364E+11
2.37576E+11,55251760000,54977049910,42773116650,1.54191E+11,1.63592E+11,71451732600,35513323640,2.01233E+11,76499055600,59656438660,1.65423E+11,1.2645E+11,1.77228E+11,1.69273E+11,1.23312E+11,75909380040,63227739560,1.09242E+11,2.67604E+11,30038346100,1.34897E+11,1.8055E+11,25133500860,34684127030,69934346000,44573620000,81692554800,2.01212E+11,3.18383E+11
2.42362E+11,56545600000,56464762430,43935258900,1.57684E+11,1.66384E+11,72848183400,36192949360,2.05501E+11,78764523500,60740177540,1.66192E+11,1.28775E+11,1.80067E+11,1.73049E+11,1.24027E+11,76801925520,64040637080,1.0996E+11,2.70452E+11,30774366700,1.3643E+11,1.80512E+11,25366310190,34626911380,71175342400,44188114380,82794980280,2.01587E+11,3.18712E+11
2.35383E+11,54940280000,55250303230,41899939500,1.52059E+11,1.62226E+11,70966853850,33762423480,1.98245E+11,78738180850,59978173640,1.64294E+11,1.25524E+11,1.7833E+11,1.68835E+11,1.22689E+11,75963147840,62521802240,1.11643E+11,2.64054E+11,30608168500,1.39253E+11,1.77719E+11,24766950000,33745790370,69197212800,43742619780,81268545000,2.02638E+11,3.12276E+11
2.3293E+11,53227140000,53891627000,41435082600,1.52016E+11,1.61081E+11,68542460100,32810709000,1.93124E+11,78074346070,59673372080,1.63448E+11,1.23368E+11,1.79543E+11,1.69471E+11,1.23796E+11,75984654960,61744558120,1.10957E+11,2.61601E+11,29761349100,1.38608E+11,1.79015E+11,25074060180,34329390000,68665357200,42782331420,81070673760,2.05451E+11,3.10867E+11
2.24072E+11,51053550000,51591744890,39889747500,1.45935E+11,1.55067E+11,65962905150,30812732000,1.84695E+11,74981718960,57505894320,1.58909E+11,1.19682E+11,1.74747E+11,1.62236E+11,1.20659E+11,74681827740,60068848320,1.06842E+11,2.53976E+11,28609833000,1.35058E+11,1.74954E+11,24667882200,33236523200,66472619200,41044902480,79176763320,1.99674E+11,3.00155E+11
2.14618E+11,48771156000,50642948640,39010288500,1.4148E+11,1.54866E+11,64799196150,29449950000,1.80107E+11,75334710470,56608423060,1.56575E+11,1.18569E+11,1.74499E+11,1.62037E+11,1.21512E+11,73164953970,58920808840,1.0443E+11,2.47228E+11,27941083100,1.32799E+11,1.73687E+11,24400399140,32986453600,64811736800,40733056260,79685575080,1.96561E+11,2.99266E+11
2.31115E+11,51762293400,53891627000,41893657650,1.49611E+11,1.6047E+11,68445484350,31690456000,1.92604E+11,74042101870,59758039180,1.61922E+11,1.25468E+11,1.78468E+11,1.66768E+11,1.24673E+11,75929752260,61302455960,1.068E+11,2.53626E+11,30331171500,1.37156E+11,1.79764E+11,24811530510,33963998400,68152163200,42564534060,80872802520,1.97236E+11,3.06454E+11
2.33417E+11,52050595800,54210422540,41504182950,1.48638E+11,1.60089E+11,69357056400,32210161000,1.92177E+11,73084594330,60333775460,1.62717E+11,1.23966E+11,1.78364E+11,1.65315E+11,1.23681E+11,75822172560,60639302720,1.04493E+11,2.531E+11,30244115300,1.37236E+11,1.7962E+11,24657975420,33929898000,68236140400,41658695040,80279188800,1.96786E+11,3.02837E+11
2.38486E+11,52975566000,55311026190,42810807750,1.53104E+11,1.60812E+11,68804212800,33295767000,1.96875E+11,75776940800,60774044380,1.70142E+11,1.28473E+11,1.78999E+11,1.65872E+11,1.24627E+11,76026573990,61637597920,1.04898E+11,2.58007E+11,30806023500,1.36349E+11,1.81492E+11,24861064410,34464137600,68254802000,42411085920,81127208400,1.96861E+11,3.04951E+11
2.35092E+11,51425940600,54468495120,42031858350,1.46175E+11,1.58522E+11,68059960000,33549845000,1.92711E+11,74464228850,59724172340,1.68603E+11,1.2519E+11,1.78364E+11,1.62371E+11,1.23404E+11,75843688500,61031490120,1.03869E+11,2.56255E+11,29895890500,1.33606E+11,1.80714E+11,24851157630,34305002400,67984208800,42435835620,81098941080,1.96561E+11,3.04152E+11
2.3096E+11,48819206400,52995963340,40756642800,1.42797E+11,1.56333E+11,66708553600,31574966000,1.88334E+11,73733228470,59605638400,1.68231E+11,1.21796E+11,1.76434E+11,1.5871E+11,1.23058E+11,74864713230,60382598240,1.02528E+11,2.53538E+11,29179655400,1.30671E+11,1.80109E+11,24826390680,34543705200,66789866400,38243236440,80590129320,1.9551E+11,2.98796E+11
2.31324E+11,49515937200,52889698160,40065639300,1.42397E+11,1.56132E+11,66982752000,31066810000,1.8748E+11,73429502960,60266041780,1.67269E+11,1.22519E+11,1.76186E+11,1.58511E+11,1.2322E+11,75456401580,60382598240,1.02216E+11,2.53626E+11,29136127300,1.29945E+11,1.82528E+11,24826390680,34600539200,66276672400,36981001740,81014139120,1.97799E+11,2.97246E+11
2.29632E+11,47858198400,51405780825,39695010150,1.39491E+11,1.54359E+11,66062228800,30870477000,1.83956E+11,70711417040,58809767660,1.66641E+11,1.19237E+11,1.73676E+11,1.55249E+11,1.22504E+11,75327305940,59911973360,1.00875E+11,2.50624E+11,28859130300,1.27526E+11,1.82039E+11,24682742370,34305002400,65950094400,34694129460,80335723440,2.01456E+11,2.94991E+11
2.25974E+11,48254614200,50255839770,38595686400,1.38904E+11,1.53862E+11,65396318400,30651046000,1.84277E+11,72121938900,58217097960,1.65243E+11,1.20182E+11,1.71607E+11,1.56681E+11,1.22551E+11,74660311800,58856632720,1.01717E+11,2.47491E+11,28590047500,1.27606E+11,1.82068E+11,24836297460,34089033200,64709098000,36119712180,80590129320,1.98961E+11,2.93393E+11
2.16347E+11,46392661200,47819331000,36855613950,1.33465E+11,1.47836E+11,62654334400,29680930000,1.736E+11,70062782900,55694018380,1.58755E+11,1.15676E+11,1.67001E+11,1.50514E+11,1.18905E+11,72788425020,56745951440,99222778640,2.37588E+11,27822370100,1.22847E+11,1.77431E+11,23984314380,32918252800,61984504400,36045463080,78470080320,1.92434E+11,2.83434E+11
2.20496E+11,47834173200,49003428720,37747636650,1.34323E+11,1.49604E+11,64377867200,30570203000,1.75308E+11,72389629180,55914152840,1.60832E+11,1.16329E+11,1.67911E+11,1.59347E+11,1.19021E+11,73003584420,57544587600,99908794080,2.35221E+11,28249736900,1.24218E+11,1.78122E+11,24385538970,32622716000,61993835200,36728554800,79035426720,1.92697E+11,2.86018E+11
2.24536E+11,46897190400,47933186550,37201115700,1.33808E+11,1.47515E+11,63614028800,29865714000,1.70931E+11,70366508410,56252821240,1.59588E+11,1.15008E+11,1.67056E+11,1.53657E+11,1.18721E+11,72788425020,56753082120,99347508720,2.30226E+11,28229951400,1.22767E+11,1.76826E+11,24018988110,32770484400,61704580400,36901802700,77706862680,1.91309E+11,2.81797E+11
2.23135E+11,46849140000,47652342860,37194833850,1.33465E+11,1.45767E+11,63300659200,30939771000,1.7029E+11,73388319840,57539761160,1.59678E+11,1.16009E+11,1.6645E+11,1.5493E+11,1.16783E+11,72982068480,56667513960,99971159120,2.28473E+11,28851216100,1.21476E+11,1.75818E+11,24108149130,32815951600,61732572800,36119712180,77452456800,1.88608E+11,2.7955E+11
2.22124E+11,45852094200,48016680620,37521490050,1.3106E+11,1.43718E+11,64769579200,30627948000,1.70931E+11,72224896700,57641361680,1.58024E+11,1.15175E+11,1.64546E+11,1.54294E+11,1.15537E+11,71013359970,56453593560,1.01094E+11,2.19184E+11,28696889200,1.21879E+11,1.74061E+11,23776272000,32725017200,61723242000,36332559600,76123892760,1.87633E+11,2.77677E+11
2.30533E+11,48446815800,49436079810,38985161100,1.35183E+11,1.49363E+11,67315707200,32418043000,1.77871E+11,74618665550,58504966100,1.62076E+11,1.21073E+11,1.62809E+11,1.60819E+11,1.1819E+11,72293558400,58065127240,1.04836E+11,2.2786E+11,29242969000,1.23976E+11,1.7553E+11,24633208470,33327457600,63552078800,36476107860,77961268560,1.90184E+11,2.87743E+11
2.33745E+11,47894236200,48714994660,38168520600,1.3227E+11,1.48378E+11,65455075200,31078359000,1.74561E+11,74263461140,57336560120,1.60627E+11,1.19181E+11,1.60795E+11,1.57477E+11,1.18582E+11,71938545390,56553423080,1.05054E+11,2.26107E+11,28641489800,1.22847E+11,1.75933E+11,24504420330,33043287600,62870930400,35867265240,77791664640,1.89659E+11,2.83061E+11
2.37339E+11,47077379400,47781379150,37232524950,1.31356E+11,1.45205E+11,65278804800,29565440000,1.70611E+11,73027967540,56794690680,1.59447E+11,1.17846E+11,1.62064E+11,1.53339E+11,1.18329E+11,71389888920,55669218760,1.04555E+11,2.26896E+11,28166637800,1.20911E+11,1.76135E+11,24073475400,32940986400,61629934000,35387121060,76915377720,1.91009E+11,2.77396E+11
2.40178E+11,49215622200,48836440580,38231339100,1.33355E+11,1.48901E+11,68040374400,30558654000,1.74561E+11,74556890870,57353493540,1.63384E+11,1.21351E+11,1.6474E+11,1.57357E+11,1.20913E+11,72906762690,56146974320,1.07143E+11,2.31891E+11,28886830000,1.22605E+11,1.77805E+11,24657975420,33998098800,62945576800,35268322500,77989535880,1.9401E+11,2.84513E+11
2.39423E+11,48699080400,48813669470,38388385350,1.35469E+11,1.48459E+11,67981617600,30119792000,1.75629E+11,74150207560,56608423060,1.64089E+11,1.21852E+11,1.6485E+11,1.55567E+11,1.21697E+11,72992826450,55861747120,1.06925E+11,2.35397E+11,29136127300,1.22867E+11,1.77978E+11,24628255080,34623272800,63309478000,36055362960,78130872480,1.9401E+11,2.88211E+11
2.32912E+11,46140396600,46417010143,36283965600,1.31099E+11,1.43176E+11,65983886400,28687716000,1.67728E+11,73228735250,54023381100,1.60653E+11,1.16538E+11,1.59996E+11,1.49678E+11,1.18283E+11,71755659900,54264474800,1.03432E+11,2.26019E+11,28004396700,1.19016E+11,1.75098E+11,24078428790,34486871200,60780831200,35703917220,76915377720,1.89058E+11,2.78684E+11
2.2834E+11,45299514600,45625714070,35071568550,1.29986E+11,1.43317E+11,64710822400,28225756000,1.64525E+11,71390938520,53015168700,1.59178E+11,1.12991E+11,1.59968E+11,1.46098E+11,1.17198E+11,71809449750,53294702320,1.03869E+11,2.21637E+11,27537458900,1.1712E+11,1.7458E+11,23910013530,34623272800,58989317600,35585118660,76547902560,1.88228E+11,2.7763E+11
2.26875E+11,46164421800,46312642555,35561552850,1.31099E+11,1.42659E+11,64926264000,29045735000,1.65272E+11,70927628420,53452060740,1.58652E+11,1.12282E+11,1.61733E+11,1.50315E+11,1.18952E+11,73557619875,53423054560,1.05428E+11,2.2006E+11,27802584600,1.17362E+11,1.78957E+11,24316191510,35112045200,59913066800,36307809900,78243941760,1.88376E+11,2.86713E+11
2.21297E+11,45780018600,46840173270,35687189850,1.301E+11,1.42192E+11,64514966400,29380656000,1.63564E+11,70423135200,53368043040,1.58883E+11,1.10891E+11,1.60437E+11,1.47689E+11,1.18467E+11,73433903220,53330355720,1.05116E+11,2.17256E+11,27703657100,1.1712E+11,1.77028E+11,24167589810,34702840400,59175933600,36530557200,78526614960,1.89155E+11,2.81048E+11
2.27949E+11,48086437800,48494873930,37659690750,1.30057E+11,1.48981E+11,66806481600,30477811000,1.67408E+11,68863324530,54981182880,1.6373E+11,1.1434E+11,1.61347E+11,1.52344E+11,1.21005E+11,74628037890,55212855240,1.08047E+11,2.19096E+11,28392192500,1.20266E+11,1.78295E+11,24761996610,34896076000,61107409200,38337285300,80109584880,1.90008E+11,2.89756E+11
2.30678E+11,48206563800,49625839060,37835582550,1.30828E+11,1.4876E+11,67061094400,30858928000,1.66127E+11,69825979960,54141005880,1.64718E+11,1.14841E+11,1.61237E+11,1.51548E+11,1.19159E+11,74810923380,55833224400,1.08702E+11,2.2488E+11,28621704300,1.24702E+11,1.75703E+11,24970038990,34861975600,61797888400,37659143520,80731465920,1.88673E+11,2.89616E+11
2.31379E+11,47918261400,49200778340,38319285000,1.29957E+11,1.49001E+11,66453940800,29911910000,1.64312E+11,68693444160,53872149240,1.64782E+11,1.16232E+11,1.61126E+11,1.48525E+11,1.18836E+11,74552732100,55719133520,1.09201E+11,2.23434E+11,28578176200,1.23654E+11,1.76394E+11,24791716950,34771041200,62423052000,36520657320,80929337160,1.90082E+11,2.87322E+11
2.36302E+11,49960403400,51219816760,39864620100,1.33241E+11,1.5111E+11,68530014400,30939771000,1.68529E+11,70474614100,54208220040,1.66436E+11,1.19515E+11,1.63112E+11,1.52185E+11,1.20382E+11,75736108800,56881434360,1.12319E+11,2.32965E+11,29274625800,1.25186E+11,1.78295E+11,25376216970,35453049200,64009288000,38079888420,82286168520,1.91566E+11,2.92659E+11
2.43181E+11,50861348400,50878250110,40448832150,1.33013E+11,1.50548E+11,68138302400,30858928000,1.69223E+11,70556980340,54006577560,1.67154E+11,1.19565E+11,1.63388E+11,1.53259E+11,1.20889E+11,75617771130,57672939840,1.12288E+11,2.30664E+11,29215269300,1.24864E+11,1.76221E+11,25178081370,35680385200,63999957200,38198686980,82484039760,1.89118E+11,2.92659E+11
2.47385E+11,50524995600,51052828620,40800615750,1.32322E+11,1.51291E+11,68686699200,30789634000,1.69863E+11,70690825480,53620096140,1.67962E+11,1.19737E+11,1.63223E+11,1.52941E+11,1.20797E+11,75359579850,57779900040,1.11821E+11,2.31102E+11,29508094700,1.24783E+11,1.77863E+11,25613979690,35805420000,63971964800,38728330560,82229633880,1.90713E+11,2.9308E+11
2.4939E+11,50488957800,51584154520,41365982250,1.34155E+11,1.51693E+11,68843384000,31182300000,1.7029E+11,71133544020,53670506760,1.66898E+11,1.1907E+11,1.63223E+11,1.55885E+11,1.20682E+11,75176694360,57886860240,1.11228E+11,2.31716E+11,29654507400,1.22686E+11,1.76538E+11,25435657650,35612184400,64550474400,38134337760,82342703160,1.91232E+11,2.95421E+11
2.45838E+11,51173676000,51591744890,41504182950,1.33298E+11,1.52094E+11,68667113600,31136104000,1.71892E+11,70907036860,52813526220,1.67539E+11,1.17901E+11,1.63085E+11,1.54652E+11,1.21074E+11,75219726240,58093649960,1.09513E+11,2.27422E+11,29421038500,1.21799E+11,1.75962E+11,25346496630,35407582000,64727759600,40045014600,82144831920,1.89266E+11,2.95562E+11
2.49187E+11,50380844400,50308972360,40272940350,1.31185E+11,1.4864E+11,67276536000,30304576000,1.68582E+11,69388409310,51435635940,1.65808E+11,1.16733E+11,1.63167E+11,1.52503E+11,1.21028E+11,73842706080,57066832040,1.09544E+11,2.25844E+11,28673146600,1.2075E+11,1.74868E+11,25267242390,34827875200,63440109200,38985727440,82144831920,1.88005E+11,2.8999E+11
2.46566E+11,50657134200,51197045650,40411141050,1.30557E+11,1.45144E+11,67256950400,30362321000,1.64312E+11,69532550230,51250797000,1.66846E+11,1.15787E+11,1.63388E+11,1.54731E+11,1.2052E+11,73831948110,57131008160,1.10448E+11,2.21795E+11,28696889200,1.20024E+11,1.76769E+11,25316776290,34339102800,63440109200,38490733440,82908049560,1.88487E+11,2.86058E+11
2.44773E+11,49323735600,51181864910,39808083450,1.28901E+11,1.42272E+11,65807616000,29207421000,1.61002E+11,69486219220,49856103180,1.64384E+11,1.1306E+11,1.64381E+11,1.5131E+11,1.19505E+11,72863730810,55747656240,1.11041E+11,2.19096E+11,27553287300,1.16636E+11,1.753E+11,25034433060,33827596800,62842938000,37857141120,81862158720,1.85594E+11,2.81235E+11
2.4268E+11,51257764200,52198974490,40649851350,1.26688E+11,1.40725E+11,65572588800,29253617000,1.59187E+11,71895431740,50746690800,1.63012E+11,1.11461E+11,1.61899E+11,1.5692E+11,1.15952E+11,72530233740,56261065200,1.12039E+11,2.14999E+11,27747185200,1.18088E+11,1.72189E+11,25321729680,33963998400,63318808800,37946240040,80703198600,1.81031E+11,2.76694E+11
2.44136E+11,50585058600,51083190100,40455114000,1.28044E+11,1.40525E+11,65063363200,29473048000,1.60148E+11,70351064740,49721674860,1.65397E+11,1.13283E+11,1.63967E+11,1.53339E+11,1.17844E+11,72433412010,56318110640,1.1207E+11,2.13049E+11,27897555000,1.17282E+11,1.7458E+11,25296962730,33179689200,62618998800,37233448680,81155475720,1.83887E+11,2.97997E+11
2.33099E+11,48158513400,47849692480,38225057250,1.23475E+11,1.37311E+11,63261488000,27902384000,1.54596E+11,68858176640,48108535020,1.60409E+11,1.10112E+11,1.63388E+11,1.4745E+11,1.16114E+11,71497468620,55968707320,1.1048E+11,2.04285E+11,26975550700,1.15184E+11,1.73716E+11,24633208470,32543148400,60622207600,35367321300,80901069840,1.81402E+11,2.92081E+11
2.28877E+11,47690022000,47629571750,37735072950,1.21705E+11,1.36306E+11,61694640000,27394228000,1.53955E+11,67576352030,47167536780,1.58344E+11,1.0822E+11,1.62892E+11,1.4566E+11,1.15629E+11,70862748390,56325241320,1.09045E+11,2.01656E+11,26730210500,1.15023E+11,1.72737E+11,24395445750,32281712000,60566222800,35020825500,79205030640,1.78323E+11,2.9096E+11
2.26101E+11,47425744800,47257643620,37672254450,1.21419E+11,1.35543E+11,61675054400,26862974000,1.50752E+11,67509429460,46915483680,1.57177E+11,1.07107E+11,1.62919E+11,1.43551E+11,1.15422E+11,71766417870,56011491400,1.07393E+11,2.02971E+11,26935979700,1.14781E+11,1.71469E+11,24236937270,31656538000,60081021200,36065262840,79515971160,1.79324E+11,2.88614E+11
